"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2795864,"December 20, 2023",Texas,Humble,"14200 block of Lee Rd",1,0,0,0,1,N/A
2783428,"December 20, 2023",Florida,Miami,"NW 2nd Ct and 68th St",1,0,0,0,0,N/A
2786889,"December 20, 2023",California,Bakersfield,"5800 block of Camp St",0,1,0,0,2,N/A
2783704,"December 20, 2023",Louisiana,Bunkie,N/A,0,1,0,0,0,N/A
2783667,"December 20, 2023",Illinois,Joliet,"6400 block of Langsford Ln",1,0,0,0,1,N/A
2783820,"December 20, 2023",Alabama,Satsuma,"5519 3rd St",1,0,0,0,1,N/A
2783952,"December 20, 2023",California,Modesto,"100 block of Camellia Way",1,0,0,0,0,N/A
2784045,"December 20, 2023",Arkansas,"Hot Springs National Park (Hot Springs)","160 Bill House Trail",0,1,0,0,1,N/A
2784500,"December 20, 2023",Alaska,Houston,"Birch Harbor Rd",0,0,0,1,1,N/A
2783692,"December 20, 2023",Georgia,Columbus,"Glenwood Dr",0,1,0,0,0,N/A
2783628,"December 20, 2023",Vermont,Tunbridge,"Button Hill Rd",0,0,0,1,1,N/A
2785357,"December 20, 2023","New Jersey",Newark,N/A,0,1,0,0,0,N/A
2783593,"December 20, 2023","New Jersey",Newark,"79 Grand St",0,1,0,0,0,N/A
2785884,"December 20, 2023",Ohio,Columbus,"2000 Block of Winslow Dr",0,1,0,0,0,N/A
2785193,"December 20, 2023",California,Eureka,"Myrtle Ave and 8th St",0,2,0,0,0,N/A
2783555,"December 20, 2023",Tennessee,Memphis,"3128 Summer Ave",1,0,0,0,0,N/A
2784443,"December 20, 2023",Pennsylvania,Philadelphia,"1300 block of S Chadwick St",0,1,0,0,0,N/A
2783465,"December 20, 2023",Ohio,Dayton,"1986 Republic Dr",0,2,0,0,0,N/A
2784409,"December 20, 2023",Pennsylvania,Philadelphia,"5203 Oxford Ave",1,2,0,0,0,N/A
2783459,"December 20, 2023",Kentucky,Louisville,"3400 block of Shanks Ln",0,1,0,0,0,N/A
2784417,"December 20, 2023",Pennsylvania,Philadelphia,"1700 block of Wharton St",1,0,0,0,0,N/A
2784354,"December 20, 2023",Ohio,"East Liverpool","1600 block of Shadyside Ave",1,0,0,0,1,N/A
2783335,"December 20, 2023","West Virginia",Sumerco,"1700 block of Midway Rd",0,0,1,0,0,N/A
2783403,"December 20, 2023",Ohio,"Columbus (Gahanna)","700 Venetian Way",0,0,0,0,0,N/A
2782088,"December 19, 2023",Texas,Dallas,"3900 block of Happy Canyon Dr",0,2,0,0,1,N/A
2782459,"December 19, 2023",Kentucky,Louisville,"1300 block of S Floyd St",0,1,0,0,0,N/A
2788377,"December 19, 2023",Iowa,"Sioux City","3200 S Cypress St",0,0,0,0,1,N/A
2782354,"December 19, 2023",Kentucky,"Ft Mitchell (Fort Mitchell)","2150 Dixie Hwy",0,0,0,1,0,N/A
2782472,"December 19, 2023",Georgia,Savannah,"500 block of W 54th St",0,1,0,0,0,N/A
2782470,"December 19, 2023",Louisiana,Shreveport,"4305 Illinois Ave",0,1,0,0,2,N/A
2782449,"December 19, 2023",Florida,Sebring,"US-98 and Bay Blossom Dr",0,0,1,0,0,N/A
2783327,"December 19, 2023",Pennsylvania,Philadelphia,"5300 block of Baltimore Ave",0,1,0,0,0,N/A
2783324,"December 19, 2023",Pennsylvania,Philadelphia,"2000 block of Laveer St",0,1,0,0,0,N/A
2783319,"December 19, 2023",Ohio,Cincinnati,"951 W North Bend Rd",0,2,0,0,0,N/A
2783316,"December 19, 2023",Pennsylvania,Philadelphia,"3200 block of Lee St",0,1,0,0,0,N/A
2783314,"December 19, 2023",Indiana,Evansville,"E Diamond Ave and N Kentucky Ave",0,1,0,0,0,N/A
2782977,"December 19, 2023",Virginia,"Newport News","600 block of Cleveland Ave",0,0,0,1,0,N/A
2782419,"December 19, 2023",Ohio,Springfield,"2100 block of S Tecumseh Rd",0,1,0,0,0,N/A
2782463,"December 19, 2023",Kentucky,Louisville,"1700 block of S 32nd St",1,0,0,0,0,N/A
2781983,"December 19, 2023",Texas,Katy,"5831 Brenwood Trails Ln",1,0,0,0,1,N/A
2782389,"December 19, 2023",Ohio,Columbus,"3300 block of Norwalk Rd",0,1,0,0,0,N/A
2782160,"December 19, 2023",Georgia,Griffin,"930 W Taylor St",1,0,0,0,1,N/A
2782339,"December 19, 2023",Texas,"San Antonio","7100 block of NW Loop 410",0,1,0,0,0,N/A
2782119,"December 19, 2023",Tennessee,Nashville,"1808 15th Ave N",1,0,0,0,1,N/A
2782333,"December 19, 2023",Florida,Jacksonville,"1500 block of Mc Conihe St",0,1,0,0,0,N/A
2782331,"December 19, 2023",Florida,Jacksonville,"11700 block of Beaver St",0,1,0,0,0,N/A
2781880,"December 19, 2023",Arizona,Phoenix,"N 31st Ave and W Washington St",1,0,0,0,1,N/A
2782261,"December 19, 2023",Georgia,Atlanta,"1197 Joseph E Boone Blvd",0,1,0,0,0,N/A
2782283,"December 19, 2023",Georgia,Atlanta,"845 Haven St SE",0,1,0,0,0,N/A
2785039,"December 19, 2023",Texas,Waco,"N 20th St and Reuter Ave",0,1,0,0,1,N/A
2782884,"December 19, 2023",Michigan,Hancock,"53403 Salo Rd",1,0,0,0,2,N/A
2783100,"December 19, 2023",Louisiana,Bogalusa,"1015 Union Ave",0,1,0,0,1,N/A
2782429,"December 19, 2023",Minnesota,Minneapolis,"915 N Newton Ave",1,0,0,0,2,N/A
2782494,"December 19, 2023",Mississippi,Jackson,"962 Raymond Rd",1,0,0,0,1,N/A
2782627,"December 19, 2023","New Mexico",Albuquerque,"400 block of Salazar Ct SE",0,0,1,0,0,N/A
2782815,"December 19, 2023","New York",Schenectady,"Lincoln Ave and Steuben St",1,0,0,0,2,N/A
2788152,"December 19, 2023",Kansas,Galena,N/A,0,1,0,0,1,N/A
2783027,"December 19, 2023",Texas,Longview,"600 W Avalon Ave",0,1,0,0,0,N/A
2782063,"December 19, 2023",Michigan,"Grand Rapids","1405 Burton St SE",0,1,0,0,0,N/A
2785309,"December 19, 2023",California,Fremont,"3100 block of Medina Common",1,0,0,0,2,N/A
2782097,"December 19, 2023","North Carolina",Charlotte,"3902 W Tyvola Rd",1,0,0,0,0,N/A
2782079,"December 19, 2023",Michigan,Detroit,"E Hancock St and John R St",1,1,0,0,1,N/A
2782993,"December 19, 2023",California,Stockton,"600 block of W Martin Luther King Jr Blvd",0,1,0,0,0,N/A
2782307,"December 19, 2023",Florida,"West Palm Beach","2995 45th St",0,1,0,0,0,N/A
2782092,"December 19, 2023",Pennsylvania,Allentown,"815 N Irving St",0,0,0,0,1,N/A
2782943,"December 19, 2023",Texas,"Big Spring","400 S Gregg St",1,1,0,0,1,N/A
2781712,"December 19, 2023",California,"Monterey Park","I-10 and I-710",0,2,0,0,1,N/A
2783280,"December 19, 2023",Washington,Puyallup,"19100 block of E 82nd Ave",0,0,0,1,0,N/A
2782910,"December 19, 2023","North Carolina",Raleigh,"6831 Old Wake Forest Rd",0,1,0,0,1,N/A
2782405,"December 19, 2023",Maryland,Baltimore,"2300 block of E Northern Pkwy",0,1,0,0,1,N/A
2803492,"December 19, 2023",Florida,"Winter Park","2500 block of Zelina Point",1,0,0,0,1,N/A
2782016,"December 19, 2023","New York",Brooklyn,"198 Bond St",0,1,0,0,0,N/A
2782803,"December 19, 2023","New York","New York (Manhattan)","W 26th St and Ninth Ave",0,2,0,0,0,N/A
2788653,"December 19, 2023","South Carolina","Rock Hill","126 N Anderson Rd",0,1,0,0,1,N/A
2782848,"December 19, 2023","North Carolina",Fayetteville,"2200 block of Nicky Ave",1,1,0,0,0,N/A
2787896,"December 19, 2023",Texas,Austin,"2005 Willow Creek Dr",1,0,0,0,1,N/A
2782130,"December 19, 2023","North Carolina",Raleigh,"3800 block of Western Blvd",0,2,0,0,1,N/A
2782337,"December 19, 2023",Virginia,Roanoke,"1324 Dunmore St SW",0,0,1,0,0,N/A
2782715,"December 19, 2023","North Carolina",Laurinburg,"17160 Old Lumberton Rd",1,0,0,0,1,N/A
2782679,"December 19, 2023",Arizona,Goodyear,"N Litchfield Rd and W Van Buren St",0,1,0,0,0,N/A
2783355,"December 19, 2023",Georgia,Vidalia,N/A,1,0,0,0,1,N/A
2781950,"December 19, 2023","South Carolina","North Charleston","1994 Joppa Ave",1,1,0,0,1,N/A
2782342,"December 19, 2023",Texas,"San Antonio","1700 block of Laven Dr",1,0,0,0,1,N/A
2791586,"December 19, 2023",Pennsylvania,Pittsburgh,"1000 Wingate Dr",0,1,0,0,0,N/A
2781783,"December 19, 2023","New Mexico",Albuquerque,"311 Central Ave NW",1,0,0,0,1,N/A
2782673,"December 19, 2023",Colorado,"Colorado Springs","8700 block of Wolf Valley Dr",0,2,0,0,0,N/A
2782614,"December 19, 2023",Maryland,Annapolis,"900 block of President St",0,1,0,0,0,N/A
2783119,"December 19, 2023",Louisiana,"New Iberia","Zez St and Yvonne St",1,0,0,0,0,N/A
2782687,"December 19, 2023",Illinois,"Crest Hill","Elizabeth Ct",1,0,0,0,0,N/A
2782791,"December 19, 2023",Alabama,Bessemer,"2000 block of 15th St N",1,0,0,0,0,N/A
2801920,"December 19, 2023",Oregon,Mcminnville,"2375 NE OR-99W",0,0,0,0,1,N/A
2864643,"December 19, 2023",Texas,Mcallen,"US-83 and S Ware Rd",1,0,0,0,0,N/A
2782573,"December 19, 2023",Texas,Houston,"Tokenhouse Ln",0,1,0,0,0,N/A
2797653,"December 19, 2023",Georgia,Macon,"Greentree Pkwy",1,0,0,0,0,N/A
2782395,"December 19, 2023",Maryland,Baltimore,"6500 block of St Helena Ave",1,0,0,0,0,N/A
2783222,"December 19, 2023",Florida,Davenport,"43420 US Hwy 27 N",0,0,1,0,0,N/A
2783702,"December 19, 2023",Mississippi,Newton,"109 Poplar Dr",0,1,0,0,0,N/A
2782581,"December 19, 2023",Texas,Houston,"13300 block of Chaston Dr",0,1,0,0,1,N/A
2784517,"December 19, 2023",Florida,"Fort Myers","3057 Cleveland Ave",0,0,0,0,1,N/A
2824895,"December 19, 2023",Colorado,"Colorado Springs","5300 block of Palomino Ranch Point",2,0,0,0,1,N/A
2782553,"December 19, 2023",California,"Los Angeles","1553 W 8th St",0,1,0,0,0,N/A
2784333,"December 19, 2023",Indiana,"West Lafayette","N 475 W",1,0,0,0,0,N/A
2783661,"December 19, 2023",Ohio,Cleveland,"Woodbine Ave and Whitman Ave",0,1,0,0,0,N/A
2783659,"December 19, 2023",Ohio,Cleveland,"2500 block of Noble Rd",0,1,0,0,0,N/A
2782551,"December 19, 2023","New Jersey",Newark,"300 block of Broadway",1,0,0,0,0,N/A
2783617,"December 19, 2023","New Jersey",Piscataway,"W 4th St and Rock Ave",1,0,0,0,0,N/A
2785888,"December 19, 2023",Ohio,Columbus,"300 block of S Harris Ave",0,1,0,0,0,N/A
2783444,"December 19, 2023",Ohio,Columbus,"1600 block of Parsons Ave",0,2,0,0,0,N/A
2783496,"December 19, 2023",Tennessee,Knoxville,"381 McConnell St",0,1,0,0,1,N/A
2784463,"December 19, 2023","New Jersey",Union,"1700 block of US-22",0,2,0,0,0,N/A
2782547,"December 19, 2023","New Jersey",Trenton,"Parkway Ave and Stratford Ave",0,1,0,0,0,N/A
2783647,"December 19, 2023",Mississippi,Bassfield,"57 Barnes Ave",1,0,0,0,1,N/A
2782498,"December 19, 2023",Mississippi,Jackson,"1400 block of Dianne Dr",0,1,0,0,0,N/A
2782528,"December 19, 2023",Tennessee,Memphis,"6670 E Raines Rd",0,0,0,0,0,N/A
2782300,"December 19, 2023",Virginia,Richmond,"2100 block of Harwood St",0,1,0,0,0,N/A
2782329,"December 19, 2023",Florida,Summerfield,"11280 SE 170th Ln",0,0,1,0,0,N/A
2782511,"December 19, 2023",Colorado,Pueblo,"1300 block of E 1st St",0,2,0,0,0,N/A
2782502,"December 19, 2023",California,"Los Angeles","W 79th St and S Figueroa St",0,1,0,0,0,N/A
2782496,"December 19, 2023",California,"Los Angeles","3904 Gibraltar Ave",0,1,0,0,0,N/A
2783035,"December 19, 2023",Pennsylvania,Altoona,"614 S Dartmouth Ln",1,0,1,0,0,N/A
2782109,"December 18, 2023",Washington,"Yakima (Union Gap)","2529 Main St",0,1,0,0,1,N/A
2781806,"December 18, 2023",Missouri,"Cape Girardeau","1900 block of Rock Creek Ln",0,1,0,0,1,N/A
2781164,"December 18, 2023",Louisiana,Opelousas,"404 S Academy St",1,0,0,0,1,N/A
2781719,"December 18, 2023",California,Hawthorne,"13407 Kornblum Ave",1,1,0,0,0,N/A
2782443,"December 18, 2023",Ohio,Toledo,N/A,0,1,0,0,0,N/A
2781549,"December 18, 2023",Indiana,Brownsburg,"4845 Bulldog Dr",0,0,0,0,0,N/A
2782423,"December 18, 2023",Maryland,Aberdeen,"500 block of Baltimore St",0,1,0,0,0,N/A
2782152,"December 18, 2023",Georgia,Atlanta,"199 Peters St SW",1,0,0,0,1,N/A
2782413,"December 18, 2023",Florida,Hudson,"College Hill Dr",1,0,0,1,0,N/A
2781547,"December 18, 2023",Kentucky,Covington,"400 block of Bakewell St",0,1,0,0,0,N/A
2781292,"December 18, 2023","New York","Syracuse (Dewitt)","6691 W Benedict Rd",1,0,1,0,0,N/A
2791272,"December 18, 2023",Virginia,Hampton,"299 Floyd Thompson Dr",0,1,0,0,0,N/A
2782375,"December 18, 2023",Florida,"Pompano Beach","611 NW 2nd Terrace",1,0,0,0,0,N/A
2781194,"December 18, 2023",Kentucky,London,"281 Ready Mix Rd",1,0,1,0,0,N/A
2781501,"December 18, 2023","District of Columbia",Washington,"44th St NE and Eads St NE",0,1,0,0,0,N/A
2781576,"December 18, 2023",Illinois,Peoria,"4003 SW Adams St",0,1,0,0,1,N/A
2782335,"December 18, 2023",Indiana,Shirley,"100 block of New Jersey St",0,1,0,0,0,N/A
2781479,"December 18, 2023",Indiana,Plainfield,"5878 Grevillea Ln",1,0,1,0,0,N/A
2782327,"December 18, 2023",Virginia,Richmond,"1300 block of Columbia St",0,1,0,0,0,N/A
2782320,"December 18, 2023",Florida,Pensacola,"1000 block of Hernandez St",1,0,1,0,0,N/A
2782311,"December 18, 2023",Florida,"West Palm Beach","Barbarie Ln",1,0,0,0,0,N/A
2787403,"December 18, 2023","District of Columbia",Washington,"4400 block of Hunt Pl NE",0,1,0,0,0,N/A
2782267,"December 18, 2023",Texas,Houston,"6318 Thrush Dr",0,1,0,0,0,N/A
2782274,"December 18, 2023",Iowa,"Des Moines","2600 SW 9th St",0,0,0,0,1,N/A
2783694,"December 18, 2023",Indiana,Hammond,"5825 S Blaine Ave",0,0,0,0,1,N/A
2781250,"December 18, 2023",Missouri,Kennett,"510 College Ave",0,0,0,0,1,N/A
2782194,"December 18, 2023",Georgia,Glennville,"Martin Luther King Dr and Church Dr",1,0,0,0,0,N/A
2782521,"December 18, 2023",Louisiana,"Baton Rouge","1500 block of S Tamari Dr",1,0,0,0,1,N/A
2783042,"December 18, 2023",Georgia,Milledgeville,"191 Old Stage Rd",1,0,1,0,0,N/A
2782157,"December 18, 2023",Texas,Dallas,"1800 block of Adelaide Dr",1,0,0,0,1,N/A
2782251,"December 18, 2023",Virginia,"South Boston","800 block of Easley St",0,1,0,0,0,N/A
2782357,"December 18, 2023",Florida,Miami,"8400 block of SW 161st Pl",0,1,1,0,0,N/A
2784991,"December 18, 2023",Michigan,Kalamazoo,"1000 block of Lake St",0,1,0,0,0,N/A
2782540,"December 18, 2023",Arkansas,Corning,"AR-328 and Co Rd 143",0,1,0,0,0,N/A
2782217,"December 18, 2023",Georgia,Columbus,"500 block of Dirk Way",1,0,0,0,1,N/A
2781348,"December 18, 2023",Minnesota,Minneapolis,"39th Ave N and Fremont Ave N",0,1,0,0,0,N/A
2782023,"December 18, 2023","New York","New York (Manhattan)","1071 St Nicholas Ave",0,1,0,0,0,N/A
2784891,"December 18, 2023",Georgia,"Colquitt (county)",N/A,0,1,0,0,0,N/A
2781323,"December 18, 2023",Maryland,Cambridge,"600 block of Bradley Ave",1,0,0,0,0,N/A
2781239,"December 18, 2023",Maryland,"Hyattsville (Landover)","7041 Martin Luther King Jr Hwy",1,0,0,0,0,N/A
2784036,"December 18, 2023",Texas,Alice,"200 block of Garcia St",0,0,0,1,0,N/A
2782027,"December 18, 2023","New York",Bronx,"W Fordham Rd and University Ave",0,1,0,0,0,N/A
2781208,"December 18, 2023",Wisconsin,Milwaukee,"N 20th St and W Locust St",2,0,0,0,0,N/A
2781595,"December 18, 2023",Texas,Houston,"4405 Emancipation Ave",1,0,0,0,1,N/A
2782366,"December 18, 2023",Florida,"Fort Lauderdale (Lauderdale Lakes)","4140 NW 30th Terrace",1,0,0,0,1,N/A
2782014,"December 18, 2023","New York",Syracuse,N/A,0,1,0,0,0,N/A
2781290,"December 18, 2023","North Carolina",Raleigh,"3600 block of Morningside Dr",0,1,0,0,0,N/A
2781601,"December 18, 2023",Minnesota,Minneapolis,"1900 block of N 44th Ave",1,0,0,0,0,N/A
2781266,"December 18, 2023","District of Columbia",Washington,"9th St NW and Kennedy St NW",0,1,0,0,0,N/A
2781641,"December 18, 2023",Texas,Cibolo,"100 block of Spring Fawn",0,1,0,0,1,N/A
2781493,"December 18, 2023","District of Columbia",Washington,"900 block of F St NW",0,0,0,1,0,N/A
2782752,"December 18, 2023",California,"Long Beach","1501 E 14th St",0,1,0,0,0,N/A
2781986,"December 18, 2023",Georgia,Swainsboro,"N Racetrack St",1,1,0,0,1,N/A
2782438,"December 18, 2023",Florida,Tallahassee,"1600 block of Keith St",1,0,0,0,1,N/A
2782441,"December 18, 2023",Florida,Perry,"12th St",1,0,0,0,1,N/A
2781751,"December 18, 2023","District of Columbia",Washington,"400 block of  Brandywine St SE",1,0,0,0,0,N/A
2781215,"December 18, 2023",Maryland,Baltimore,"4400 block of LaSalle Ave",0,1,0,0,0,N/A
2781937,"December 18, 2023",Arizona,Tucson,"600 block of W Valencia Rd",0,1,0,0,0,N/A
2781897,"December 18, 2023",Illinois,Chicago,"3000 block of S State St",0,1,0,0,0,N/A
2781891,"December 18, 2023",Illinois,Chicago,"3100 block of W Madison St",0,1,0,0,0,N/A
2781722,"December 18, 2023",Delaware,"New Castle","100 block of Highland Blvd",0,1,0,0,1,N/A
2791600,"December 18, 2023",Pennsylvania,Wellsboro,N/A,0,2,0,0,0,N/A
2781113,"December 18, 2023",Florida,Orlando,"4100 block of S Orange Blossom Trail",0,2,0,0,0,N/A
2781110,"December 18, 2023",Louisiana,"Baton Rouge","12000 block of Shay Ave",0,1,0,0,0,N/A
2782348,"December 18, 2023",Oklahoma,Comanche,"E 1840 Rd",0,1,0,0,1,N/A
2781094,"December 18, 2023",Florida,Miami,"1115 NW 22nd Ave",0,1,0,0,1,N/A
2782210,"December 18, 2023",Washington,Hoquiam,"Cherry St",0,1,0,0,0,N/A
2781754,"December 18, 2023",Idaho,"Twin Falls","Grandview Dr",0,1,0,0,0,N/A
2781554,"December 18, 2023",Arizona,Phoenix,"2246 W Utopia Rd",3,0,1,0,0,N/A
2783652,"December 18, 2023",Mississippi,Greenwood,"1407 Main St",0,1,0,0,0,N/A
2781078,"December 18, 2023",California,"Fresno (Pinedale)","W Pinedale Ave and N Ingram Ave",0,1,0,0,0,N/A
2782676,"December 18, 2023",Texas,"Port Arthur","7631 9th Ave",0,1,0,0,0,N/A
2782436,"December 18, 2023",Florida,Tallahassee,"2749 W Tharpe St",1,0,0,0,1,N/A
2782053,"December 18, 2023",Oregon,"Portland (Tigard)","9585 SW Washington Square Rd",1,0,0,0,0,N/A
2781724,"December 18, 2023",California,"Los Angeles","3401 Whittier Blvd",0,1,0,0,0,N/A
2793389,"December 18, 2023",Colorado,"Fort Lupton","11000 block of County Rd 20",0,1,0,0,1,N/A
2781734,"December 18, 2023",California,"Los Angeles","1577 W 46th St",0,2,0,0,0,N/A
2781586,"December 18, 2023",Illinois,Chicago,"6500 block of S Claremont Ave",2,0,0,0,0,N/A
2781581,"December 18, 2023",Illinois,Chicago,"1220 S Ashland Ave",1,0,0,0,0,N/A
2781747,"December 18, 2023",California,"San Gabriel","301 W Las Tunas Dr",0,1,0,0,0,N/A
2781810,"December 18, 2023",Illinois,Chicago,"1600 block of N Mango Ave",1,0,0,0,0,N/A
2809995,"December 18, 2023",Florida,Gainesville,"NE 10th St",0,1,0,0,1,N/A
2781026,"December 18, 2023",California,"Rancho Cordova","Viking Dr and Egmont Way",1,0,0,0,0,N/A
2783663,"December 18, 2023",Ohio,Cleveland,"Baltic Ave",1,0,0,0,0,N/A
2782544,"December 18, 2023",Connecticut,"New Haven","Kossuth St and Davenport Ave",0,2,0,0,0,N/A
2781363,"December 18, 2023",Ohio,Toledo,"Mulberry St and Bronson Ave",1,2,0,0,2,N/A
2782475,"December 18, 2023",Tennessee,Nashville,"700 block of 40th Ave N",0,1,0,0,1,N/A
2781699,"December 18, 2023",Tennessee,Memphis,"4800 block of Bridgedale Ave",0,1,0,0,0,N/A
2789115,"December 18, 2023","New Jersey","Jersey City","Ocean Ave",1,0,0,0,1,N/A
2787479,"December 18, 2023",Tennessee,Memphis,"Valley Blvd and Shawnee Ave",0,2,0,0,1,N/A
2789861,"December 18, 2023","New Mexico",Farmington,"61 County Road 5457",1,0,1,0,0,N/A
2781777,"December 18, 2023","District of Columbia",Washington,"5400 block of Illinois Ave NW",1,0,0,0,1,N/A
2783275,"December 18, 2023",Georgia,Tyrone,"500 block of McDade St",1,0,1,0,0,N/A
2781628,"December 18, 2023",Wisconsin,"Green Bay","2710 Lineville Rd",0,0,0,0,1,N/A
2783187,"December 18, 2023",Florida,"Fort Lauderdale","NW 3rd Ct and 14th Ave",1,0,0,0,0,N/A
2781618,"December 18, 2023",Wisconsin,Milwaukee,N/A,0,1,0,0,0,N/A
2783263,"December 18, 2023",Pennsylvania,Harrisburg,"1500 block of Ella Alley",1,0,0,0,0,N/A
2785271,"December 18, 2023",Maryland,Severn,"1159 Reece Rd",0,1,0,0,0,N/A
2788888,"December 18, 2023",Washington,Tacoma,"3114 S Madison St",1,0,0,0,2,N/A
2782492,"December 18, 2023",Alabama,Albertville,"1000 Baltimore Ave",1,0,0,0,0,N/A
2782478,"December 18, 2023",Alabama,"Birmingham (Tarrant)","1400 block of Wharton Ave",0,1,0,0,0,N/A
2781403,"December 18, 2023",Alabama,Birmingham,"300 block of Second Ave N",1,0,0,0,0,N/A
2780901,"December 17, 2023",Tennessee,Memphis,"2390 Cable Ave",0,1,0,0,0,N/A
2781583,"December 17, 2023",Ohio,Akron,"2900 block of S Arlington Rd",0,1,0,0,0,N/A
2860179,"December 17, 2023","South Carolina",Wallace,"Delta Height Rd",0,1,0,0,1,N/A
2783340,"December 17, 2023",Pennsylvania,Mercersburg,"14000 block of Ditto Rd",1,0,0,0,1,N/A
2781564,"December 17, 2023",Illinois,Springfield,"N 3rd St and Belmont Ave",1,0,0,0,0,N/A
2780655,"December 17, 2023",Indiana,Indianapolis,"7245 US-31",0,1,0,0,0,N/A
2780765,"December 17, 2023",Ohio,Columbus,"3000 block of E Livingston Ave",0,1,0,0,0,N/A
2781076,"December 17, 2023",Virginia,"Newport News","1100 block of 28th St",1,0,0,0,1,N/A
2782416,"December 17, 2023",Alaska,Wasilla,N/A,0,0,1,0,0,N/A
2780884,"December 17, 2023",Maryland,Baltimore,N/A,0,1,0,0,0,N/A
2780560,"December 17, 2023",Mississippi,Jackson,"1850 Chadwick Dr",1,0,0,0,1,N/A
2780871,"December 17, 2023",Kansas,Lenexa,"14700 W 112th St",0,1,0,0,1,N/A
2780763,"December 17, 2023","New York",Henrietta,"3423 Winton Pl",1,0,0,0,0,N/A
2780868,"December 17, 2023",Ohio,Columbus,"3200 block of Plum Creek Dr",0,1,0,0,0,N/A
2780865,"December 17, 2023",Maryland,Baltimore,"800 block of N Warwick St",0,1,0,0,0,N/A
2780641,"December 17, 2023",Minnesota,Marshall,"500 block of Brussels Ct",0,0,1,0,0,N/A
2780860,"December 17, 2023",Louisiana,Shreveport,"500 block of E 84th St",0,1,0,0,0,N/A
2781247,"December 17, 2023","New York",Brooklyn,"2913 Surf Ave",0,1,0,0,1,N/A
2781518,"December 17, 2023",Indiana,Mishawaka,"6501 Grape Rd",0,1,0,0,1,N/A
2781515,"December 17, 2023",Texas,Dallas,"4800 block of Lindsley Ave",1,0,0,0,0,N/A
2780826,"December 17, 2023",Texas,Tyler,"3200 block of New Copeland Rd",0,1,0,0,0,N/A
2780874,"December 17, 2023",Maryland,Baltimore,"6001 Park Heights Ave",1,0,0,0,1,N/A
2780820,"December 17, 2023",Kentucky,Louisville,"1600 block of S 30th St",0,1,0,0,0,N/A
2782292,"December 17, 2023",Florida,"Fort Pierce","900 block of S 25th St",0,1,0,0,0,N/A
2780853,"December 17, 2023",Minnesota,Minneapolis,"4271 Sheridan Ave S",1,0,0,0,1,N/A
2781447,"December 17, 2023",Kentucky,Fairdale,"1500 block of Glengarry Dr",0,1,0,0,0,N/A
2781431,"December 17, 2023",Iowa,"Council Bluffs","127 Harrison St",1,0,0,0,0,N/A
2781443,"December 17, 2023",Kansas,"Seward (county)",N/A,1,1,0,0,0,N/A
2782221,"December 17, 2023",Iowa,Clinton,"92 Main Ave",0,3,0,0,1,N/A
2788137,"December 17, 2023","North Carolina",Raleigh,"I-440 and Western Blvd",1,0,0,0,0,N/A
2788163,"December 17, 2023",Kentucky,Glendale,"20 S Harcourt Rd",1,0,0,0,0,N/A
2780782,"December 17, 2023",Illinois,Chicago,"4600 block of W Fulton St",0,1,0,0,0,N/A
2780780,"December 17, 2023",Illinois,Chicago,"6600 block of S Stony Is Ave",0,1,0,0,0,N/A
2780803,"December 17, 2023",Kentucky,Frankfort,"100 block of Myrtle Ave",1,0,0,0,1,N/A
2782200,"December 17, 2023",Washington,"East Wenatchee","2500 block of Eastmont Ave",0,0,0,1,1,N/A
2780777,"December 17, 2023",Illinois,Chicago,"7900 block of S Laflin St",0,1,0,0,0,N/A
2782144,"December 17, 2023",Missouri,Florissant,N/A,0,1,0,0,1,N/A
2781957,"December 17, 2023",California,"San Jose","Snow Dr and Giusti Dr",1,1,0,0,2,N/A
2780759,"December 17, 2023","New York",Newburgh,"South St and Liberty St",0,1,0,0,0,N/A
2780732,"December 17, 2023",Michigan,Kalamazoo,"1000 block of Cobb Ave",0,1,0,0,0,N/A
2782099,"December 17, 2023",Texas,Dallas,"2200 block of Harlandale Ave",1,0,0,0,1,N/A
2780704,"December 17, 2023","District of Columbia",Washington,"50 block of Hanover Pl NW",0,1,0,0,0,N/A
2780631,"December 17, 2023",Virginia,Dumfries,"3200 block of John Robinson Ln",0,1,0,0,0,N/A
2781382,"December 17, 2023","New York",Buffalo,"Rhode Island St and Niagara St",0,1,0,0,0,N/A
2781037,"December 17, 2023",California,Stockton,"E Clay St and S Grant St",1,1,0,0,2,N/A
2781099,"December 17, 2023",Florida,"Miami (Westview)","NW 118th St and NW 27th Ave",1,2,0,0,3,N/A
2780714,"December 17, 2023",Alabama,Birmingham,"2208 Center Point Pkwy",1,0,0,0,0,N/A
2781091,"December 17, 2023",Florida,Jacksonville,"1900 block of 11th St",1,0,0,0,1,N/A
2781900,"December 17, 2023",Arizona,Tempe,"48th St and Southern Ave",0,1,0,0,0,N/A
2781350,"December 17, 2023","West Virginia",Martinsburg,"117 Connell St",0,2,1,0,0,N/A
2781854,"December 17, 2023",California,"Desert Hot Springs","66700 block of Park Ln",1,0,0,0,1,N/A
2780727,"December 17, 2023",Illinois,Rantoul,"Gates Dr and Marcia Dr",0,1,0,0,0,N/A
2781333,"December 17, 2023",Georgia,Decatur,"Whites Mill Rd",0,2,0,0,0,N/A
